,maxs,Species,mins,YearsMax,YearsMin,DaysChange,YearSpan,DaysPerYear,Estimate,SD,LB,UB,Effects,sign,Var DaysChange,VarYears,VarDaysperyear,VarSlope,,RangeDaysChange,RangeYears,RangeDaysperYear,RangeSlope
392,10.81163369,Combretum paniculatum Vent.,9.483940531,2005,1953,1.327693158,52,0.025532561,-0.00328965,0.032820442,-0.066613172,0.063689659,year_s,first,,,,,,,,,
393,345.5273036,Combretum platypetalum Welw. ex M.A.Lawson,174.2531546,1995,1937,171.274149,58,2.953002569,-0.757381626,0.398315436,-1.831517128,-0.21613449,year_s,first,,,,,,,,,
394,8.508984385,Combretum racemosum P.Beauv.,1.780379897,2009,1925,6.728604488,84,0.080102434,0.015341754,0.046686054,-0.075914525,0.110703706,year_s,last,,,,,,,,,
395,54.53942887,Combretum sericeum G.Don,41.48869873,2005,1935,13.05073014,70,0.186439002,0.043667363,0.131250118,-0.219741391,0.301294049,year_s,last,,,,,,,,,
396,335.3862141,Combretum sordidum Exell,149.3919898,1997,1971,185.9942243,26,7.153624012,0.897520512,0.099368103,0.714155455,1.102670355,year_s,last,,,,,,,,,
397,274.9500771,Combretum tarquense Clark,215.4126698,1996,1968,59.53740736,28,2.126335977,0.286948707,1.11460536,-2.023357363,1.94995567,year_s,last,,,,,,,,,
398,341.0862606,Combretum zenkeri Engl. & Diels,305.1755758,1997,1953,35.91068486,44,0.816151929,-0.109540215,0.032677163,-0.176545158,-0.046810679,year_s,first,,,,,,,,,
399,233.2864562,Commelina africana L.,-32.26399285,1995,1952,265.5504491,43,6.175591839,1.66234383,0.389794672,0.983900628,2.510612538,year_s,last,,,,,,,,,
400,36.10933279,Commelina ascendens J.K.Morton,6.044725813,1959,1952,30.06460698,7,4.294943855,0.131609268,0.367398781,-0.149053997,0.39575078,year_s,last,,,,,,,,,
401,361.8704331,Commelina aspera G.Don ex Benth.,299.7043819,1959,1953,62.16605127,6,10.36100854,-0.179685537,0.053730044,-0.289971633,-0.07898506,year_s,first,,,,,,,,,
402,273.7036717,Commelina benghalensis L.,115.0037508,1996,1950,158.6999209,46,3.449998281,-1.006704952,0.899388955,-2.121005415,1.011445421,year_s,first,,,,,,,,,
403,384.230324,Commelina capitata Benth.,310.6971026,2003,1899,73.53322134,104,0.707050205,-0.155447587,0.075495037,-0.312811491,-0.018195047,year_s,first,,,,,,,,,
404,350.2705674,Commelina congesta C.B.Clarke,285.6041555,1995,1952,64.6664119,43,1.503870044,-0.267349496,0.087588111,-0.443875595,-0.09772414,year_s,first,,,,,,,,,
405,159.0280534,Commelina diffusa Burm.f.,-44.19019739,1974,1953,203.2182508,21,9.677059563,1.031493976,0.311787549,0.511685323,1.662475533,year_s,last,,,,,,,,,
406,423.8860345,Commelina erecta L.,295.3598858,1996,1954,128.5261488,42,3.0601464,-0.620658276,0.115504577,-0.87921812,-0.40189971,year_s,first,,,,,,,,,
407,117.6910506,Commelina gerrardii C.B.Clarke,19.32720944,1956,1952,98.36384113,4,24.59096028,0.246851136,0.104732652,0.065266824,0.473082407,year_s,last,,,,,,,,,
408,287.5931572,Commelina macrosperma J.K.Morton,48.62515021,2003,1953,238.9680069,50,4.779360139,1.473179362,0.327089948,0.931776895,2.16644714,year_s,last,,,,,,,,,
409,234.8081926,Commelina Plum. ex L.,231.4632252,1996,1912,3.344967446,84,0.039821041,-0.000311686,0.290968509,-0.652620932,0.463479258,year_s,first,,,,,,,,,
410,359.398795,Commelina thomasii Hutch.,255.8316068,1996,1952,103.5671882,44,2.353799732,-0.404813639,0.084948406,-0.586965637,-0.245623612,year_s,first,,,,,,,,,
411,346.6376036,Commelina umbellata Schumach. & Thonn.,238.7525225,1967,1953,107.8850811,14,7.70607722,-0.388361767,0.039790572,-0.466748926,-0.310308619,year_s,first,,,,,,,,,
412,404.6996385,Commelina vogelii C.B.Clarke,106.4759127,1958,1931,298.2237258,27,11.04532318,2.705155214,0.744272592,0.010669108,3.926329649,year_s,last,,,,,,,,,
413,239.9724858,Commelinidium gabunense (Hack.) Stapf,201.3660554,1971,1953,38.60643039,18,2.144801688,-0.19973952,0.942355311,-2.048397118,1.626370287,year_s,first,,,,,,,,,
414,399.2727387,Commiphora dalzielii Hutch.,137.9079706,1976,1927,261.3647682,49,5.333974861,-1.548951758,0.395839277,-2.088140937,-0.97894126,year_s,first,,,,,,,,,
415,363.3952623,Connarus africanus Lam.,310.7180297,2003,1971,52.67723265,32,1.64616352,-0.182430692,0.197166027,-0.543381503,0.135215608,year_s,first,,,,,,,,,
416,229.5539895,Connarus thonningii (DC.) Schellenb.,-57.01170687,2003,1900,286.5656964,103,2.782191227,1.934679661,0.522327355,1.027752353,2.909258297,year_s,last,,,,,,,,,
417,80.66324461,Conocarpus erectus L.,46.57759437,1996,1929,34.08565025,67,0.508741048,0.09968743,0.072291364,-0.044193302,0.240705963,year_s,last,,,,,,,,,
418,259.1677922,Corchorus aestuans L.,85.22755057,1996,1901,173.9402416,95,1.830949912,0.799248835,0.847033876,-1.075308147,2.477638849,year_s,last,,,,,,,,,
419,339.2987513,Corchorus olitorius L.,288.0210734,1995,1955,51.27767799,40,1.28194195,-0.185883883,0.09373751,-0.37898642,-0.015083998,year_s,first,,,,,,,,,
420,305.9185335,Cordia guineensis Thonn.,63.66781687,1994,1936,242.2507167,58,4.176736494,1.125861814,0.328302771,0.574750843,1.899617589,year_s,last,,,,,,,,,
421,128.053836,Cordia myxa L.,98.53358765,1999,1953,29.52024839,46,0.64174453,-0.181656448,1.023148012,-2.090466856,1.748419633,year_s,first,,,,,,,,,
422,197.6159129,Cordia rothii Roem. & Schult.,173.2498055,1995,1934,24.36610744,61,0.399444384,0.246304145,1.096097131,-1.49649383,2.26260336,year_s,last,,,,,,,,,
423,93.310847,Cordia sebestena L.,74.55291084,1995,1898,18.75793616,97,0.193380785,0.107247746,0.500587065,-0.596623643,1.268845514,year_s,last,,,,,,,,,
424,314.2190157,Corynanthe pachyceras K.Schum.,297.4277957,2003,1934,16.79121998,69,0.243351014,0.038997426,0.302790991,-0.424270944,0.631776165,year_s,last,,,,,,,,,
425,62.55613876,Costus afer Ker Gawl.,12.92369019,1999,1953,49.63244857,46,1.078966273,0.137769457,0.625726291,-1.884191002,1.115140224,year_s,last,,,,,,,,,
426,187.8717395,Costus deistelii K.Schum.,-11.04386925,2003,1953,198.9156087,50,3.978312175,0.865424127,0.188739328,0.549177769,1.300159878,year_s,last,,,,,,,,,
427,272.7448158,Costus englerianus K.Schum.,51.70092725,2003,1957,221.0438886,46,4.805301926,1.108181585,0.35259632,0.561087677,1.921647615,year_s,last,,,,,,,,,
428,339.4751158,Costus lucanusianus J.Braun & K.Schum.,312.072591,1995,1956,27.40252477,39,0.70262884,-0.083163742,0.458127312,-0.998604509,1.004403141,year_s,first,,,,,,,,,
429,261.37165,Craibia atlantica Dunn,251.1488556,1982,1972,10.22279439,10,1.022279439,0.032145451,0.10391509,-0.167281749,0.236993343,year_s,last,,,,,,,,,
430,22.13238126,Crassocephalum baoulense (A.Chev.) Milne-Redh.,13.34036328,1959,1904,8.792017981,55,0.159854872,-0.023706966,0.062804894,-0.143008452,0.099515488,year_s,first,,,,,,,,,
431,186.131497,Crassocephalum crepidioides (Benth.) S.Moore,-71.58960899,1995,1952,257.721106,43,5.993514092,2.004930525,0.517024993,1.069177323,3.097731756,year_s,last,,,,,,,,,
432,349.7566097,Crassocephalum rubens (Juss. ex Jacq.) S.Moore,331.8833099,1959,1900,17.87329974,59,0.302937284,0.046862812,0.177966506,-0.209813156,0.290497428,year_s,last,,,,,,,,,
433,405.7222581,Craterispermum caudatum Hutch.,289.4506859,2003,1967,116.2715721,36,3.229765893,-0.448095903,0.11727569,-0.704448981,-0.233645484,year_s,first,,,,,,,,,
434,82.87607342,Craterispermum cerinanthum Hiern,67.96842661,1997,1899,14.90764681,98,0.152118845,0.135975795,0.886095818,-1.45332002,2.006137882,year_s,last,,,,,,,,,
435,106.7172922,Crateva adansonii DC.,-10.4612536,2006,1947,117.1785458,59,1.986077047,-0.402462567,0.107621539,-0.624162371,-0.202013137,year_s,first,,,,,,,,,
436,148.6696724,Cremaspora triflora (Thonn.) K.Schum.,85.5483031,2003,1898,63.12136931,105,0.601155898,-0.14933287,0.171829741,-0.461145163,0.192330467,year_s,first,,,,,,,,,
437,87.20478497,Crinum jagus (J.Thomps.) Dandy,16.96709131,1995,1957,70.23769366,38,1.848360359,0.260053933,0.057085563,0.149381903,0.37617265,year_s,last,,,,,,,,,
438,98.5718125,"Crinum ornatum (L.f.) Bury, 1834",62.50982656,1970,1953,36.06198593,17,2.12129329,-0.099370683,0.431656983,-0.505244486,0.308790475,year_s,first,,,,,,,,,
439,102.621099,Crinum zeylanicum (L.) L.,102.4706137,1996,1953,0.15048532,43,0.003499659,0.00052209,0.08177543,-0.155073456,0.162139716,year_s,last,,,,,,,,,
440,354.6732677,Crossandra flava Hook.,347.758509,1970,1899,6.914758673,71,0.097390967,-0.021426044,0.015428622,-0.051436949,0.008451328,year_s,first,,,,,,,,,
441,315.9108339,Crossandra massaica Mildbr.,303.5389648,1995,1951,12.37186905,44,0.281178842,0.074115732,0.81572869,-0.638660797,2.602403836,year_s,last,,,,,,,,,
442,386.4372136,Crossopteryx febrifuga (Afzel. ex G.Don) Benth.,189.1972139,2006,1934,197.2399996,72,2.739444439,0.766013246,0.177538473,0.461415293,1.155394692,year_s,last,,,,,,,,,
443,465.7000701,Crossostemma laurifolium Planch. ex Benth.,204.2939811,1994,1956,261.406089,38,6.879107605,-1.843471756,0.630223263,-2.914518416,0.204207063,year_s,first,,,,,,,,,
444,246.1374208,Crotalaria calycina Schrank,227.1972739,1981,1951,18.94014685,30,0.631338228,0.074475028,0.576628672,-1.206132421,1.462367352,year_s,last,,,,,,,,,
445,342.4575469,Crotalaria comosa Baker,301.1493465,1958,1950,41.30820036,8,5.163525045,-0.104574538,0.118255447,-0.331531667,0.135881752,year_s,first,,,,,,,,,
446,343.4845783,Crotalaria cylindrocarpa DC.,295.593192,1964,1953,47.89138632,11,4.353762393,-0.128760374,0.084636549,-0.310279295,0.027974559,year_s,first,,,,,,,,,
447,246.5868531,Crotalaria glauca Willd.,225.7711134,1965,1934,20.81573972,31,0.671475475,-0.141938809,1.00490205,-2.205383096,1.789929725,year_s,first,,,,,,,,,
448,326.2753348,Crotalaria goreensis Guill. & Perr.,322.6189059,2005,1899,3.65642884,106,0.034494612,-0.007248881,0.072669139,-0.15469464,0.133860062,year_s,first,,,,,,,,,
449,363.6014408,Crotalaria lachnosema Stapf,256.2860702,1996,1953,107.3153705,43,2.495706292,-0.386663744,0.110883671,-0.640899474,-0.204334346,year_s,first,,,,,,,,,
450,342.2569207,Crotalaria macrocalyx Benth.,306.6204158,1995,1935,35.63650491,60,0.593941749,-0.065637404,0.069642354,-0.209252382,0.0612334,year_s,first,,,,,,,,,
451,367.6614525,Crotalaria mortonii Hepper,324.929094,1995,1953,42.73235844,42,1.017437106,-0.157677619,0.073216718,-0.303375625,-0.023610289,year_s,first,,,,,,,,,
452,364.0939348,Crotalaria naragutensis Hutch.,346.8753942,1966,1935,17.21854068,31,0.555436796,-0.027086469,0.054064515,-0.142958781,0.076398969,year_s,first,,,,,,,,,
453,46.05126587,Crotalaria retusa L.,38.38486492,2005,1934,7.666400954,71,0.107977478,-0.022690959,0.147163366,-0.332488688,0.225784029,year_s,first,,,,,,,,,
454,99.09518682,Croton lobatus L.,44.14205631,2005,1930,54.95313052,75,0.732708407,-0.157762944,0.423486767,-0.668752387,0.903201484,year_s,first,,,,,,,,,
455,194.4367409,Croton penduliflorus Hutch.,167.0011846,1995,1934,27.43555634,61,0.449763219,-0.077145091,0.060387788,-0.200030994,0.039605637,year_s,first,,,,,,,,,
456,331.8969738,Crotonogyne chevalieri (Beille) Keay,318.6676972,1999,1935,13.22927668,64,0.206707448,0.062993167,0.499875687,-0.86554526,1.404954813,year_s,last,,,,,,,,,
457,5.559729767,Cryptonemia luxurians,4.2039295,1972,1941,1.355800267,31,0.043735492,0.003442789,0.076792744,-0.152032691,0.15248398,year_s,last,,,,,,,,,
458,87.11890424,Ctenitis cirrhosa (Schum.) Ching,45.74677618,1970,1940,41.37212806,30,1.379070935,-0.255652246,1.45582012,-2.415363635,2.240317317,year_s,first,,,,,,,,,
459,75.66073843,Ctenitis jenseniae (C.Chr.) Tardieu,10.54250336,2003,1939,65.11823507,64,1.017472423,-0.152759357,0.515232581,-1.027654526,1.122196821,year_s,first,,,,,,,,,
460,246.9152087,Ctenitis lanigera (Mett. ex Kuhn) Tardieu,-7.670138267,2003,1941,254.5853469,62,4.106215273,1.432220181,0.527899032,0.559421072,2.415080612,year_s,last,,,,,,,,,
461,68.58279527,Ctenitis pilosissima (J.Sm. ex T.Moore) Alston,-9.083650019,1974,1939,77.66644529,35,2.219041294,-0.166158833,0.111770036,-0.400625297,0.021802212,year_s,first,,,,,,,,,
462,385.0055494,Ctenitis protensa (Afzel. ex Sw.) Ching,281.4119522,2003,1934,103.5935973,69,1.501356482,0.293808168,0.268791591,-0.102002577,0.959954879,year_s,last,,,,,,,,,
463,209.344915,Ctenitis securidiformis (Hook.) Copel.,96.87675646,1970,1900,112.4681586,70,1.60668798,-0.498155915,0.948002686,-2.195960908,1.581498395,year_s,first,,,,,,,,,
464,283.1822882,Ctenium canescens Benth.,272.1468701,1975,1950,11.0354181,25,0.441416724,-0.020860479,0.067804252,-0.167488069,0.106847029,year_s,first,,,,,,,,,
465,333.5509127,Ctenium elegans Kunth,307.310675,1966,1946,26.24023774,20,1.312011887,-0.068240761,0.056642409,-0.184745225,0.043422206,year_s,first,,,,,,,,,
466,287.4188157,Ctenium newtonii Hack.,284.8323251,1996,1926,2.586490669,70,0.036949867,0.004493087,0.034277669,-0.063891585,0.072415386,year_s,last,,,,,,,,,
467,176.038893,Cucumis melo L.,171.0088237,1975,1952,5.030069259,23,0.218698663,0.059564379,1.10717538,-1.899629185,2.014425322,year_s,last,,,,,,,,,
468,181.4724346,Culcasia angolensis Welw. ex Schott,-38.19514267,2003,1934,219.6675773,69,3.183588077,-1.028373651,0.127156921,-1.293518653,-0.793080442,year_s,first,,,,,,,,,
469,102.8068808,Culcasia saxatilis A.Chev.,20.87933516,2005,1900,81.92754563,105,0.780262339,-0.177642266,0.089286814,-0.367498797,-0.01474111,year_s,first,,,,,,,,,
470,257.5456847,Culcasia scandens P.Beauv.,-19.44289984,2003,1988,276.9885845,15,18.46590564,2.380484539,1.152601223,-2.015285658,3.553076456,year_s,last,,,,,,,,,
471,329.4868834,Culcasia striolata Engl.,285.0142582,2003,1953,44.47262525,50,0.889452505,-0.144546447,0.125073252,-0.402134775,0.109175057,year_s,first,,,,,,,,,
472,116.8283102,Curculigo pilosa (Schumach. & Thonn.) Engl.,70.96422693,2006,1952,45.8640833,54,0.849334876,0.145939828,0.074675273,-0.000959766,0.297055944,year_s,last,,,,,,,,,
473,181.702917,Cussonia bancoensis Aubrév. & Pellegr.,-35.13431165,1981,1926,216.8372287,55,3.942495067,-1.270153105,0.713180225,-2.58791401,0.244926861,year_s,first,,,,,,,,,
474,319.3734346,Cyanotis lanata Benth.,253.1835952,1996,1930,66.18983939,66,1.002876354,-0.17139587,0.068486043,-0.305854631,-0.038740786,year_s,first,,,,,,,,,
475,268.747573,Cyanotis longifolia Benth.,132.4792351,1996,1953,136.2683379,43,3.169031114,-0.445651201,0.095561753,-0.646684484,-0.268793544,year_s,first,,,,,,,,,
476,178.0008555,Cyathea camerooniana Hook.,58.90473714,1974,1941,119.0961184,33,3.608973283,-0.569882701,0.941184237,-2.194220145,1.536530462,year_s,first,,,,,,,,,
477,176.7315068,Cyathea manniana Hook.,-60.81955421,2003,1941,237.551061,62,3.831468726,-1.41278822,0.703170322,-2.52603137,0.823979313,year_s,first,,,,,,,,,
478,411.413703,Cyathula prostrata (L.) Blume,295.6245015,1972,1925,115.7892015,47,2.463600032,-0.336228337,0.188137716,-0.694549547,0.011149708,year_s,first,,,,,,,,,
479,142.5957992,Cyclosorus afer (Christ) Ching,-9.144626966,1996,1934,151.7404262,62,2.447426229,0.544798213,0.101834979,0.364676423,0.767614369,year_s,last,,,,,,,,,
480,74.00736455,Cyclosorus dentatus (Forssk.) Ching,-69.45846665,1996,1950,143.4658312,46,3.118822417,-0.723990729,0.659118714,-2.061072171,0.544687723,year_s,first,,,,,,,,,
481,78.14900515,Cyclosorus Link,41.64609842,1967,1942,36.50290673,25,1.460116269,0.118814177,0.655386365,-1.397640097,1.570717546,year_s,last,,,,,,,,,
482,351.4323372,Cyclosorus quadrangularis (Fée) Tardieu,158.9875365,1996,1939,192.4448007,57,3.376224574,-1.442346088,1.301495646,-3.150497633,1.655169253,year_s,first,,,,,,,,,
483,387.0385391,Cymbopogon caesius (Hook. & Arn.) Stapf,262.6005395,1993,1954,124.4379996,39,3.190717939,0.493279099,0.523575808,0.045625486,2.061548619,year_s,last,,,,,,,,,
484,287.9040012,Cymbopogon giganteus Chiov.,282.6071195,1993,1950,5.296881677,43,0.123183295,-0.009906337,0.061885849,-0.153492314,0.093405337,year_s,first,,,,,,,,,
485,264.6231009,Cymbopogon schoenanthus (L.) Spreng.,252.052506,1972,1951,12.57059484,21,0.598599755,0.054413296,0.451832744,-0.665629462,0.731563233,year_s,last,,,,,,,,,
486,116.3462319,Cynoglossum lanceolatum Hochst. ex A.DC.,-56.36552693,1960,1900,172.7117589,60,2.878529314,0.953073049,0.584416048,-0.961007611,1.856808681,year_s,last,,,,,,,,,
487,158.6734423,Cynometra ananta Hutch. & Dalziel,42.61804957,2003,1911,116.0553927,92,1.26147166,-0.409270759,0.686732962,-1.413660156,1.735483031,year_s,first,,,,,,,,,
488,100.7531447,Cynometra megalophylla Harms,60.70022505,2005,1957,40.0529197,48,0.834435827,-0.353541385,0.908742515,-2.76446763,0.44584229,year_s,first,,,,,,,,,
489,270.32346,Cynometra vogelii Hook.f.,92.60655612,1999,1938,177.7169039,61,2.913391867,0.769869181,0.639738565,-1.535861495,1.682416423,year_s,last,,,,,,,,,
490,230.7179748,Cyperus buchholzii Boeckeler,176.2177685,1996,1950,54.50020632,46,1.184787094,-0.490539281,1.340811961,-2.978840702,2.191253233,year_s,first,,,,,,,,,
491,107.6146018,Cyperus difformis L.,-55.80932203,1995,1950,163.4239238,45,3.631642751,-0.804742921,0.775740848,-2.209404986,1.278575092,year_s,first,,,,,,,,,
492,222.1418862,Cyperus dilatatus Schumach.,109.5850469,1994,1902,112.5568393,92,1.223443905,0.196640873,0.078517794,0.056926048,0.36953534,year_s,last,,,,,,,,,
493,127.3534587,Cyperus fertilis Boeckeler,123.4421569,1974,1950,3.911301786,24,0.162970908,-0.038542754,0.849044647,-1.854999201,1.732217318,year_s,first,,,,,,,,,
494,247.3770054,"Cyperus halpan L., 1753",24.91214407,1995,1953,222.4648614,42,5.296782414,1.463432633,0.713962615,-0.104546512,2.570478894,year_s,last,,,,,,,,,
495,305.8623024,Cyperus karlschumannii C.B.Clarke,142.202035,1996,1954,163.6602673,42,3.896673032,-0.730755688,0.342761274,-1.497450212,-0.150405052,year_s,first,,,,,,,,,
496,93.1511405,Cyperus maculatus Boeckeler,88.71222763,1966,1952,4.438912871,14,0.317065205,0.015281186,0.089747791,-0.157997587,0.195909318,year_s,last,,,,,,,,,
497,274.0298151,Cyperus pustulatus Vahl,148.1076365,1996,1951,125.9221787,45,2.798270637,-0.500263793,0.596547191,-1.510681389,1.195481439,year_s,first,,,,,,,,,
498,147.9360496,Cyperus rotundus L.,85.83781984,1995,1899,62.09822977,96,0.64685656,0.225060304,0.493917637,-0.726410374,0.951946044,year_s,last,,,,,,,,,
499,186.2029293,Cyperus sphacelatus Rottb.,-58.26013681,1969,1950,244.4630662,19,12.86647717,1.374617086,0.631588783,-0.337484284,2.52184145,year_s,last,,,,,,,,,
500,371.950683,Cyperus tenuispica Steud.,227.1020792,1965,1935,144.8486038,30,4.828286793,-0.552238001,0.789958433,-1.552121101,1.376557936,year_s,first,,,,,,,,,
501,181.0668361,Cyphostemma adenocaule (Steud. ex A.Rich.) Desc. ex Wild & R.B.Drumm.,143.3032365,1996,1994,37.76359958,2,18.88179979,-0.150604698,0.086344676,-0.332668875,0.012895336,year_s,first,,,,,,,,,
502,118.2669816,Cyphostemma flavicans (Baker) Desc.,87.96417808,1996,1995,30.30280352,1,30.30280352,0.118212847,0.040687038,0.038526113,0.199170728,year_s,last,,,,,,,,,
503,349.7477349,Cyrtococcum chaetophoron (Roem. & Schult.) Dandy,325.6467589,1973,1953,24.10097597,20,1.205048799,0.054349142,0.027195428,0.002787816,0.10855308,year_s,last,,,,,,,,,
504,169.5263683,Cyrtorchis hamata (Rolfe) Schltr.,139.2634476,1970,1938,30.26292073,32,0.945716273,-0.146110302,0.460151957,-2.075842699,0.211377309,year_s,first,,,,,,,,,
505,215.674001,Cyrtosperma senegalense (Schott) Engl.,108.8722358,1995,1901,106.8017652,94,1.136188992,-0.695281386,1.080510013,-2.425764791,1.715302098,year_s,first,,,,,,,,,
506,145.3685801,Dacryodes klaineana (Pierre) H.J.Lam,-68.99947706,2003,1966,214.3680572,37,5.793731275,-1.150694679,0.18684924,-1.553402451,-0.817545629,year_s,first,,,,,,,,,
507,411.7207668,Dactyloctenium aegyptium (L.) Willd.,103.7633843,1995,1940,307.9573825,55,5.599225137,3.295251142,1.028264738,0.024083408,4.787908059,year_s,last,,,,,,,,,
508,332.0270082,Dalbergia afzeliana G.Don,102.5134703,2003,1967,229.5135379,36,6.375376052,1.162459556,0.235972617,0.755437107,1.701636186,year_s,last,,,,,,,,,
509,298.2959855,Dalbergia hostilis Benth.,286.8572797,2005,1934,11.43870572,71,0.161108531,0.152398433,0.964478196,-1.421066754,2.514155152,year_s,last,,,,,,,,,
510,131.5275828,Dalbergia saxatilis Hook.f.,54.79560238,1999,1898,76.73198038,101,0.759722578,0.335746179,0.799791321,-1.53936966,1.8090718,year_s,last,,,,,,,,,
511,335.1275765,Dalbergiella welwitschii (Baker) Baker f.,328.4568883,1997,1973,6.670688232,24,0.277945343,0.010817457,0.29095024,-0.440786414,0.404897883,year_s,last,,,,,,,,,
512,32.68284873,Daniellia oliveri (Rolfe) Hutch. & Dalziel,19.58377763,2005,1926,13.0990711,79,0.165811027,0.033912984,0.1171485,-0.163167005,0.30026871,year_s,last,,,,,,,,,
513,167.553441,Daniellia thurifera Benn.,-21.67298826,2003,1965,189.2264293,38,4.979642875,-1.278764064,0.765917187,-2.475090927,0.80243198,year_s,first,,,,,,,,,
514,98.72536188,Dasylepis racemosa Oliv.,34.38939374,1995,1966,64.33596814,29,2.21848166,0.181851669,0.094629649,0.01475203,0.398780749,year_s,last,,,,,,,,,
515,191.7648118,Davallia chaerophylloides (Poir.) Steud.,159.9436564,1954,1940,31.82115538,14,2.27293967,-0.091807248,0.926649194,-1.68927476,2.097726614,year_s,first,,,,,,,,,
516,389.7985045,Decorsella paradoxa A.Chev.,257.0541986,2003,1943,132.744306,60,2.212405099,0.397833081,0.248130905,0.04414543,1.013625703,year_s,last,,,,,,,,,
517,217.872625,Deinbollia cuneifolia Baker,173.7773434,1971,1966,44.09528167,5,8.819056333,0.264084707,0.703718679,-0.794141848,1.62641433,year_s,last,,,,,,,,,
518,72.17358935,Deinbollia grandifolia Hook.fil.,34.08910812,1995,1967,38.08448122,28,1.360160044,0.144162294,0.268635162,-0.221747633,0.56656521,year_s,last,,,,,,,,,
519,102.5302815,Deinbollia pinnata (Poir.) Schumach. & Thonn.,84.35963256,2003,1950,18.17064894,53,0.342842433,0.055806947,0.117060342,-0.168908854,0.297537887,year_s,last,,,,,,,,,
520,263.3450281,Delpydora gracilis A.Chev.,150.3175907,2003,1981,113.0274374,22,5.137610789,-0.89447281,1.190648119,-2.812118102,0.861786547,year_s,first,,,,,,,,,
521,151.2324709,Dennettia tripetala Baker f.,-130.4700391,2003,1953,281.7025099,50,5.634050199,-1.344173994,0.193254497,-1.753941248,-1.002597777,year_s,first,,,,,,,,,
522,200.8228181,Desmodium adscendens (Sw.) DC.,172.668216,1996,1899,28.1546021,97,0.29025363,0.072390475,0.953362658,-1.873931515,1.718119579,year_s,last,,,,,,,,,
523,49.69200575,Desmodium gangeticum (L.) DC.,20.56139542,1995,1899,29.13061033,96,0.303443858,0.278799232,0.896390551,-0.859000211,2.171186593,year_s,last,,,,,,,,,
524,238.556926,Desmodium hirtum Guill. & Perr.,172.2729685,1970,1950,66.28395755,20,3.314197878,-0.304593813,1.149237535,-2.041607905,2.187931143,year_s,first,,,,,,,,,
525,424.9460367,Desmodium ramosissimum G.Don,259.0766041,1995,1900,165.8694326,95,1.745994028,-0.459946163,0.213182018,-1.004024499,-0.144992512,year_s,first,,,,,,,,,
526,343.3416629,Desmodium salicifolium (Poir.) DC.,321.1500926,1995,1879,22.19157031,116,0.191306641,0.048179103,0.080209849,-0.101352055,0.217168873,year_s,last,,,,,,,,,
527,201.3047663,Desmodium triflorum (L.) DC.,179.1066118,1995,1935,22.19815453,60,0.369969242,-0.097317478,0.873502964,-1.957212264,1.665653456,year_s,first,,,,,,,,,
528,335.1181407,Desmodium velutinum (Willd.) DC.,305.7300934,2005,1899,29.38804723,106,0.277245729,-0.059630979,0.090852557,-0.24599407,0.114681672,year_s,first,,,,,,,,,
529,254.3216907,Desplatsia chrysochlamys Mildbr. & Burret,166.6683579,2003,1941,87.65333281,62,1.413763432,0.304565813,0.715621355,-2.088783724,1.336311979,year_s,last,,,,,,,,,
530,358.0273479,Detarium microcarpum Guill. & Perr.,178.35384,2006,1937,179.6735079,69,2.603963882,0.619106443,0.231059538,0.263150959,1.14692081,year_s,last,,,,,,,,,
531,248.2313353,Dialium aubrevillei Pellegr.,243.7749186,2003,1912,4.456416723,91,0.048971612,-0.009670258,0.081985213,-0.17768122,0.150702474,year_s,first,,,,,,,,,
532,56.95580213,Dialium guineense Willd.,17.14426201,2003,1899,39.81154012,104,0.38280327,0.09637865,0.110284776,-0.107230763,0.345804125,year_s,last,,,,,,,,,
533,109.0103484,Diaphananthe bidens (Afzel. ex Sw.) Schltr.,-40.88229064,1976,1954,149.8926391,22,6.813301776,-0.555244554,0.274299113,-1.172033332,-0.101994173,year_s,first,,,,,,,,,
534,62.64466589,Diaphananthe laxiflora (Summerh.) Summerh.,29.22923513,1969,1902,33.41543076,67,0.498737772,-0.129453123,0.047070542,-0.220874555,-0.041197559,year_s,first,,,,,,,,,
535,160.1453052,Diaphananthe rutila (Rchb.f.) Summerh.,47.76156682,1994,1968,112.3837384,26,4.322451475,0.413848455,0.163969689,0.175773082,0.820917164,year_s,last,,,,,,,,,
536,287.0753922,Dichapetalum barteri Engl.,198.854196,1994,1950,88.22119618,44,2.005027186,-0.277234473,0.102946997,-0.493975781,-0.081565289,year_s,first,,,,,,,,,
537,355.319308,Dichapetalum crassifolium Chodat,328.8163518,2003,1963,26.50295619,40,0.662573905,-0.07995101,0.100274607,-0.286773554,0.119840455,year_s,first,,,,,,,,,
538,355.4690051,Dichapetalum filicaule Breteler,317.5833947,2003,1941,37.88561048,62,0.611058234,-0.097491518,0.258969692,-0.347310786,0.162643541,year_s,first,,,,,,,,,
539,414.7638117,Dichapetalum guineense (DC.) Keay,156.7497794,2008,1934,258.0140324,74,3.486676113,-1.498063628,0.786496622,-2.852001666,0.263047711,year_s,first,,,,,,,,,
540,413.3031983,Dichapetalum heudelotii (Planch. ex Oliv.) Baill.,296.8730131,2003,1971,116.4301852,32,3.638443288,-0.501211082,0.055100025,-0.61261883,-0.39514343,year_s,first,,,,,,,,,
541,302.8620777,Dichapetalum madagascariense (Thouars) Poir.,46.00017941,2003,1953,256.8618982,50,5.137237965,1.373179576,0.284385996,0.881232772,1.999807704,year_s,last,,,,,,,,,
